,OFFENSE_CODE_GROUP,DISTRICT,YEAR,MONTH,DAY_OF_WEEK,HOUR,Lat,Long
226667,Larceny,E5,2017,6,7,12,42.27835939,-71.14366997
226684,Larceny,D14,2017,6,7,12,42.34937839,-71.13249037
226685,Larceny,E13,2017,6,7,12,42.31771534,-71.09823049
226688,Larceny,C6,2017,6,7,11,42.33637347,-71.05506254
226690,Larceny,C6,2017,6,7,11,42.33637347,-71.05506254
226693,Larceny,D4,2017,6,7,12,42.34285014,-71.06516235
226718,Larceny,D4,2017,6,7,9,42.33401829,-71.07638124
226725,Larceny,A1,2017,6,7,8,42.35171679,-71.06118419
226755,Larceny,A1,2017,6,7,3,42.35892253,-71.05635419
226764,Larceny,A1,2017,6,7,1,42.36219081,-71.06223802
226839,Larceny,D4,2017,5,1,11,42.34044966,-71.08845935
226844,Larceny,D4,2017,6,6,15,42.34439568,-71.08632016
226856,Larceny,B2,2017,6,6,19,42.33380683,-71.10377843
226858,Larceny,B2,2017,6,6,18,42.32104169,-71.07215291
226872,Larceny,B2,2017,6,6,18,42.31381471,-71.08368372
226900,Larceny,B2,2017,6,6,16,42.32695551,-71.08948442
226904,Larceny,A15,2017,6,5,15,42.37538908,-71.06214190000001
226933,Larceny,E18,2017,6,3,14,42.27162486,-71.11915512
226981,Larceny,A1,2017,6,6,9,42.35913227,-71.07074326
226987,Larceny,D4,2017,6,6,10,42.34862382,-71.08277637
226992,Larceny,D4,2017,6,6,10,42.34749899,-71.07925506
227007,Larceny,D4,2017,6,6,10,42.33675016,-71.07662788
227016,Larceny,B2,2017,6,5,2,42.32223668,-71.06835304
227038,Larceny,D4,2017,6,6,7,42.34419744,-71.06713488
227104,Larceny,A1,2017,6,5,19,42.3532601,-71.06283216
227110,Larceny,A1,2017,6,5,10,42.35972137,-71.05852359999999
227145,Larceny,A7,2017,6,5,17,42.37620267,-71.03979926
227154,Larceny,D4,2017,6,5,19,42.34410718,-71.1018026
227163,Larceny,C6,2017,6,5,17,42.347972399999996,-71.07849582
227164,Larceny,D4,2017,6,3,0,42.33903373,-71.07997273
227168,Larceny,C6,2017,6,5,16,42.347972399999996,-71.07849582
227173,Larceny,A1,2017,6,5,17,42.352365999999996,-71.06833609
227175,Larceny,B2,2017,6,5,16,42.33153805,-71.08015661
227200,Larceny,B3,2017,6,5,13,42.29268711,-71.08038427
227210,Larceny,C6,2017,6,5,14,42.347972399999996,-71.07849582
227225,Larceny,D4,2017,6,4,12,42.34285014,-71.06516235
227237,Larceny,B2,2017,6,4,7,42.32591192,-71.09494763
227243,Larceny,A1,2017,6,5,12,42.36240281,-71.06954652
227246,Larceny,B3,2017,5,3,0,42.28208198,-71.07364875
227251,Larceny,B2,2017,6,5,9,42.32593326,-71.08345591
227258,Larceny,A1,2017,6,5,8,42.35407456,-71.05533533
227259,Larceny,D4,2017,6,5,14,42.34932471,-71.08014801
227260,Larceny,E13,2017,6,5,11,42.30562692,-71.11470126
227271,Larceny,A1,2017,6,5,13,42.36109742,-71.06206081
227274,Larceny,D4,2017,6,1,5,42.35373104,-71.07548929
227294,Larceny,B3,2017,6,5,12,42.28267661,-71.08283064
227305,Larceny,C6,2017,6,5,9,42.33546813,-71.04489149
227310,Larceny,D4,2017,6,5,10,42.338893,-71.07364100000001
227319,Larceny,A1,2017,6,5,10,42.35680075,-71.05893025
227322,Larceny,D4,2017,6,6,17,42.33640891,-71.08565039
227364,Larceny,A1,2017,6,5,4,42.35942556,-71.05288819
227387,Larceny,D14,2017,6,1,12,42.34900457,-71.13649962
227441,Larceny,C6,2017,6,4,20,42.33215502,-71.05699099
227472,Larceny,D14,2017,6,7,12,42.35128926,-71.14146034
227482,Larceny,D4,2017,6,4,16,42.3353741,-71.0783156
227483,Larceny,B2,2017,6,4,14,42.315969,-71.066253
227503,Larceny,D4,2017,6,4,15,42.34255587,-71.09807867
227511,Larceny,E5,2017,6,5,19,42.28479779,-71.15587797
227516,Larceny,A1,2017,6,1,9,42.35487365,-71.05861218
227520,Larceny,D4,2017,6,5,19,42.34290298,-71.09018844
227532,Larceny,C11,2017,6,4,13,42.28252782,-71.06103403
227533,Larceny,A1,2017,6,4,14,42.35272948,-71.06256291
227537,Larceny,C6,2017,6,1,19,42.339621,-71.05533044
227547,Larceny,B2,2017,6,4,14,42.32146105,-71.09681729
227558,Larceny,A7,2017,6,4,12,42.385945899999996,-71.00902371
227594,Larceny,D4,2017,6,4,10,42.34862382,-71.08277637
227602,Larceny,C6,2017,5,5,14,42.34412484,-71.05685339
227612,Larceny,A1,2017,6,4,10,42.35591935,-71.06000539
227624,Larceny,D4,2017,6,3,8,42.34416701,-71.10359107
227626,Larceny,A1,2017,6,3,7,42.35407456,-71.05533533
227632,Larceny,B3,2017,6,2,8,42.28161533,-71.08086179
227638,Larceny,A7,2017,6,1,14,42.39348242,-71.01068177
227652,Larceny,D14,2017,6,4,6,42.34900457,-71.13649962
227663,Larceny,C11,2017,6,4,0,42.29767279,-71.04941018
227669,Larceny,D4,2017,6,4,2,42.34613087,-71.08094439
227690,Larceny,C11,2017,6,3,22,42.29925652,-71.04610986
227710,Larceny,D4,2017,6,2,20,42.34877575,-71.09606805
227711,Larceny,D4,2017,6,2,19,42.34862382,-71.08277637
227713,Larceny,D4,2017,6,2,19,42.34862382,-71.08277637
227720,Larceny,D4,2017,6,3,18,42.33807331,-71.07265225
227749,Larceny,B3,2017,6,3,19,42.268036200000004,-71.09484348
227766,Larceny,B3,2017,6,3,17,42.26857609,-71.09574826
227767,Larceny,D4,2017,6,3,19,42.34862382,-71.08277637
227778,Larceny,D4,2017,6,3,18,42.34493428,-71.06366374
227780,Larceny,A1,2017,6,2,17,42.35512339,-71.0608798
227813,Larceny,A7,2017,6,5,8,42.38793519,-71.00470553
227822,Larceny,E18,2017,6,3,15,42.26914593,-71.10146112
227823,Larceny,B2,2017,6,3,16,42.30896999,-71.08284839
227839,Larceny,D14,2017,6,3,2,42.34893308,-71.16177266
227843,Larceny,A1,2017,6,3,11,42.35827471,-71.07057867
227845,Larceny,C11,2017,6,3,13,42.30536545,-71.06812632
227857,Larceny,C11,2017,6,3,11,42.29085881,-71.04906172
227862,Larceny,A1,2017,6,3,14,42.35272948,-71.06256291
227864,Larceny,B3,2017,6,3,13,42.30443502,-71.06862907
227872,Larceny,D14,2017,6,3,13,42.35329808,-71.13504948
227888,Larceny,B2,2017,6,3,12,42.34132308,-71.06246896
227900,Larceny,D14,2017,6,3,9,42.35007201,-71.13202926
227906,Larceny,B2,2017,6,3,9,42.33192532,-71.08411222
227913,Larceny,D4,2017,6,3,11,42.34044966,-71.08845935
227938,Larceny,B2,2017,6,3,10,42.32525339,-71.09670872
227948,Larceny,D4,2017,6,3,8,42.33401829,-71.07638124
227951,Larceny,D4,2017,6,3,9,42.335482,-71.07586449
227955,Larceny,D14,2017,6,3,9,42.35343384,-71.13786355
227961,Larceny,A1,2017,6,3,4,42.36771769,-71.05500366
227971,Larceny,D14,2017,6,2,19,42.35170571,-71.11989956
228018,Larceny,A1,2017,6,2,23,42.36139413,-71.05768690000001
228032,Larceny,C11,2017,6,2,22,42.29878438,-71.06011998
228033,Larceny,E13,2017,6,2,22,42.32291406,-71.10328402
228036,Larceny,B3,2017,6,2,20,42.28104853,-71.0720644
228039,Larceny,D4,2017,6,2,18,42.34182317,-71.07562989
228056,Larceny,C11,2017,6,2,17,42.27357721,-71.06770429999999
228060,Larceny,D4,2017,6,2,20,42.34862382,-71.08277637
228065,Larceny,A1,2017,6,2,20,42.35602373,-71.06177615
228077,Larceny,E18,2017,6,6,21,42.28271702,-71.11896225
228081,Larceny,D14,2017,6,7,23,42.35511273,-71.1316983
228102,Larceny,A1,2017,6,2,18,42.36556318,-71.05394605
228120,Larceny,E13,2017,6,2,17,42.3194295,-71.10428577
228121,Larceny,E18,2017,6,2,17,42.24361883,-71.11989255
228123,Larceny,A1,2017,6,6,18,42.36045096,-71.05644018
228126,Larceny,A1,2017,6,2,15,42.35961316,-71.05195809
228151,Larceny,C6,2017,6,2,17,42.32614559,-71.05349144
228152,Larceny,A15,2017,6,2,16,42.35521625,-71.06012863
228160,Larceny,D4,2017,6,2,15,42.34862382,-71.08277637
228165,Larceny,C11,2017,6,2,15,42.29767279,-71.04941018
228172,Larceny,D4,2017,6,7,18,42.34044966,-71.08845935
228184,Larceny,D4,2017,6,4,17,42.3419598,-71.06913092
228192,Larceny,D4,2017,6,2,14,42.3503787,-71.07626098
228198,Larceny,D14,2017,6,5,17,42.34125198,-71.16086569
228208,Larceny,D4,2017,6,6,18,42.34862382,-71.08277637
228219,Larceny,D14,2017,6,5,0,42.34589104,-71.13602432
228222,Larceny,C11,2017,6,2,13,42.29388577,-71.05696187
228226,Larceny,A1,2017,6,2,11,42.36067984,-71.05482325
228228,Larceny,D4,2017,6,2,12,42.34862382,-71.08277637
228231,Larceny,C6,2017,6,2,11,42.347972399999996,-71.07849582
228236,Larceny,D4,2017,6,2,11,42.33401829,-71.07638124
228237,Larceny,D4,2017,6,2,11,42.33401829,-71.07638124
228239,Larceny,C11,2017,6,2,11,42.3036967,-71.07104897
228244,Larceny,E5,2017,4,1,0,42.26458033,-71.15128604
228259,Larceny,D4,2017,6,1,0,42.34153413,-71.08174368
228263,Larceny,D14,2017,6,1,16,42.35325915,-71.15935267
228265,Larceny,B2,2017,6,2,0,42.31071077,-71.07876813
228284,Larceny,C11,2017,6,2,7,42.30512773,-71.07370747
228293,Larceny,E13,2017,6,1,22,42.31193403,-71.11429090000001
228298,Larceny,E13,2017,6,6,18,42.31503135,-71.0954756
228299,Larceny,E18,2017,6,3,13,42.34988575,-71.14522971
228312,Larceny,D4,2017,6,2,4,42.3460551,-71.07050669
228325,Larceny,C6,2017,6,1,23,42.2857651,-71.08763245
228336,Larceny,E13,2017,6,1,22,42.32291406,-71.10328402
228341,Larceny,E5,2017,6,1,16,42.25661385,-71.14449037
228350,Larceny,C11,2017,6,1,20,42.29039567,-71.06705308
228352,Larceny,C6,2017,6,1,20,42.347972399999996,-71.07849582
228356,Larceny,E18,2017,6,1,20,42.24383959,-71.12160124
228365,Larceny,D4,2017,6,1,20,42.34365562,-71.08738890000001
228396,Larceny,B3,2017,7,3,1,42.29742382,-71.07620502
228402,Larceny,C11,2017,6,1,15,42.2952182,-71.06068709
228413,Larceny,D4,2017,6,1,18,42.34862382,-71.08277637
228414,Larceny,A1,2017,6,1,17,42.35241815,-71.06525499
228423,Larceny,B3,2017,6,1,18,42.2729449,-71.09348933
228455,Larceny,E18,2017,6,3,17,42.28446743,-71.11183089
228466,Larceny,A1,2017,6,1,11,42.35645514,-71.06956975
228472,Larceny,B2,2017,6,1,15,42.30938437,-71.08262277
228474,Larceny,B2,2016,7,5,0,42.31904705,-71.09399992
228510,Larceny,D14,2017,6,6,22,42.35361371,-71.12967302
228521,Larceny,A15,2017,6,5,19,42.37571335,-71.05440376
228522,Larceny,A1,2017,6,1,10,42.35420018,-71.06185184
228526,Larceny,B2,2017,6,4,13,42.3263576,-71.07886301
228527,Larceny,D4,2017,6,1,13,42.34243945,-71.0844553
228598,Larceny,C6,2017,6,5,13,42.32863816,-71.04707817
228626,Larceny,D4,2017,6,1,2,42.34449084,-71.0692566
228665,Larceny,C6,2017,6,7,22,42.33224641,-71.03829918
228680,Larceny,D4,2017,6,7,20,42.33816387,-71.07461217
228681,Larceny,C11,2017,6,7,20,42.3036967,-71.07104897
228685,Larceny,A1,2017,6,7,20,42.35680075,-71.05893025
228696,Larceny,D4,2017,6,7,19,42.34439568,-71.08632016
228707,Larceny,D4,2017,6,6,1,42.34393403,-71.07168782
228733,Larceny,D4,2017,6,7,16,42.34840576,-71.08688339
228735,Larceny,A1,2017,6,7,16,42.36122324,-71.06593235
228736,Larceny,A1,2017,6,7,16,42.34942864,-71.06536641
228743,Larceny,D4,2017,6,7,15,42.34489594,-71.09659186
228745,Larceny,D4,2017,6,7,15,42.34597864,-71.07671235
228763,Larceny,D4,2017,6,1,12,42.34901954,-71.08130134
228764,Larceny,B2,2017,6,7,11,42.33799689,-71.1056602
228798,Larceny,A1,2017,6,7,9,42.35272948,-71.06256291
228810,Larceny,E13,2017,6,4,11,42.31306145,-71.11889393
228812,Larceny,D4,2017,6,7,9,42.33401829,-71.07638124
228823,Larceny,A1,2017,6,7,3,42.35942556,-71.05288819
228831,Larceny,A1,2017,6,7,3,42.35571985,-71.06110871
228832,Larceny,E13,2017,6,7,4,42.31193403,-71.11429090000001
228859,Larceny,D4,2018,4,2,8,42.34749899,-71.07925506
228869,Larceny,B3,2017,6,7,0,42.28331676,-71.08906431
228871,Larceny,D4,2017,6,6,19,42.34877575,-71.09606805
228896,Larceny,E5,2017,6,6,21,42.276270700000005,-71.13524551
228897,Larceny,B3,2017,6,6,20,42.28541846,-71.08366378
228921,Larceny,B2,2017,6,6,19,42.33380683,-71.10377843
228940,Larceny,D4,2017,6,6,14,42.34221544,-71.08577075
228948,Larceny,C6,2017,6,6,15,42.347972399999996,-71.07849582
228955,Larceny,B2,2017,6,6,13,42.3169665,-71.08254058
228965,Larceny,D4,2017,6,6,16,42.34862382,-71.08277637
228989,Larceny,D4,2017,6,6,14,42.35095909,-71.0741278
228996,Larceny,B2,2017,6,2,18,42.338570000000004,-71.10670681
229006,Larceny,D4,2017,9,5,9,42.33572403,-71.07232651
229035,Larceny,D14,2017,6,6,10,42.35283155,-71.13114273
229045,Larceny,D4,2017,6,5,20,42.3457782,-71.08429595
229052,Larceny,A1,2017,6,6,9,42.35123006,-71.06289921
229061,Larceny,A1,2017,6,6,8,42.3649755,-71.062044
229063,Larceny,C11,2017,6,6,8,42.28368807,-71.06587898
229122,Larceny,C11,2017,6,6,1,42.29767279,-71.04941018
229145,Larceny,A1,2017,6,5,22,42.35654108,-71.05982953
229168,Larceny,D4,2017,6,5,21,42.34999733,-71.08103440000001
229175,Larceny,C6,2017,6,5,21,42.33732455,-71.05130887
229185,Larceny,C11,2017,6,5,17,42.29919694,-71.06046974
229209,Larceny,C6,2017,6,5,17,42.32856401,-71.06835343
229269,Larceny,B2,2017,6,5,14,42.315969,-71.066253
229272,Larceny,E13,2017,6,5,15,42.31771534,-71.09823049
229276,Larceny,D4,2017,6,5,14,42.3353741,-71.0783156
229279,Larceny,D4,2017,6,5,13,42.34862382,-71.08277637
229288,Larceny,B2,2017,6,7,15,42.30985025,-71.07288798
229296,Larceny,C6,2017,6,5,14,42.36183857,-71.05976489
229305,Larceny,D4,2017,6,4,16,42.34583312,-71.09845531
229354,Larceny,D4,2017,6,4,18,42.34416701,-71.10359107
229414,Larceny,A1,2017,6,5,2,42.35942556,-71.05288819
229432,Larceny,D14,2017,6,5,0,42.34856518,-71.13136555
229444,Larceny,D4,2017,6,4,23,42.34749899,-71.07925506
229470,Larceny,D4,2017,6,4,21,42.33401829,-71.07638124
229489,Larceny,D14,2017,6,4,19,42.35124218,-71.12616899
229501,Larceny,A1,2017,6,4,20,42.35456406,-71.06147418
229505,Larceny,B2,2017,6,4,18,42.33380683,-71.10377843
229518,Larceny,C6,2017,6,4,18,42.34274131,-71.05735681
229520,Larceny,D4,2017,6,4,18,42.35237073,-71.07227173
229559,Larceny,D4,2017,6,4,14,42.34980175,-71.07840978
229566,Larceny,D4,2017,6,4,13,42.34862382,-71.08277637
229598,Larceny,D4,2017,6,4,14,42.33401829,-71.07638124
229602,Larceny,D4,2017,6,4,12,42.34901954,-71.08130134
229606,Larceny,D4,2017,6,4,13,42.35118005,-71.07666607
229621,Larceny,D14,2017,6,2,15,42.35222125,-71.12607167
229624,Larceny,C6,2017,6,4,13,42.32332362,-71.06044008
229625,Larceny,B2,2017,6,5,14,42.31735472,-71.06582970000001
229626,Larceny,B2,2017,6,3,11,42.31735472,-71.06582970000001
229653,Larceny,B2,2017,6,3,21,42.33506218,-71.09316781
229670,Larceny,D4,2017,6,4,11,42.34241506,-71.09521114
229680,Larceny,C11,2017,6,7,0,42.30540715,-71.06547135
229703,Larceny,A1,2017,6,4,7,42.34873541,-71.07049185
229714,Larceny,D14,2017,6,3,18,42.35124218,-71.12616899
229717,Larceny,B2,2017,6,4,10,42.32042206,-71.09360887
229718,Larceny,D4,2017,6,4,10,42.33311189,-71.0727637
229846,Larceny,A1,2017,6,3,17,42.35475523,-71.05476492
229881,Larceny,D14,2017,6,3,12,42.35124218,-71.12616899
229898,Larceny,E13,2017,6,3,16,42.30492239,-71.10298073
229927,Larceny,D4,2017,6,3,15,42.34840576,-71.08688339
229928,Larceny,B2,2017,6,3,15,42.31993295,-71.08157395
229934,Larceny,C6,2017,6,2,13,42.32692112,-71.05841861
229966,Larceny,C11,2017,6,2,14,42.28981696,-71.06760634
229991,Larceny,D4,2017,6,3,12,42.35095909,-71.0741278
230018,Larceny,E13,2017,6,3,10,42.28929101,-71.10358494
230031,Larceny,A1,2017,6,1,1,42.34942864,-71.06536641
230046,Larceny,D4,2017,6,7,9,42.33311189,-71.0727637
230142,Larceny,E13,2017,6,2,19,42.30734156,-71.1054409
230145,Larceny,E18,2017,6,1,18,42.26701085,-71.12096171
230149,Larceny,E18,2017,6,2,18,42.26701085,-71.12096171
230156,Larceny,D4,2017,5,6,10,42.35166613,-71.07569173
230157,Larceny,B2,2017,6,2,17,42.3169665,-71.08254058
230159,Larceny,C11,2017,6,2,20,42.28657334,-71.06408374
230162,Larceny,B2,2017,6,2,14,42.33916952,-71.10358341
230171,Larceny,C6,2017,6,2,20,42.33498449,-71.05192708
230173,Larceny,D4,2017,6,2,16,42.34862382,-71.08277637
230175,Larceny,B2,2017,6,2,17,42.33044113,-71.08373481
230187,Larceny,A1,2017,6,2,16,42.36109742,-71.06206081
230215,Larceny,A1,2017,6,2,16,42.36020464,-71.05620816
230228,Larceny,C11,2017,6,2,14,42.31322413,-71.05715277
230231,Larceny,B2,2017,6,2,16,42.30876959,-71.07460717
230233,Larceny,A1,2017,6,5,12,42.35174282,-71.0627594
230236,Larceny,B2,2017,5,3,12,42.32874077,-71.08771559
230263,Larceny,C11,2017,6,2,15,42.30703835,-71.06615319
230277,Larceny,D4,2017,6,2,15,42.34862382,-71.08277637
230288,Larceny,D4,2017,6,7,22,42.35059717,-71.07881031
230290,Larceny,E18,2017,6,2,14,42.28314714,-71.11374152
230291,Larceny,E5,2016,10,6,0,42.28275134,-71.14216426
230294,Larceny,E13,2017,6,2,13,42.31771534,-71.09823049
230298,Larceny,D4,2017,6,2,9,42.33401829,-71.07638124
230303,Larceny,D4,2017,6,2,11,42.335482,-71.07586449
230305,Larceny,D4,2017,6,6,8,42.3457782,-71.08429595
230306,Larceny,C6,2017,6,6,20,42.33167103,-71.04437429
230307,Larceny,C6,2017,6,2,13,42.347972399999996,-71.07849582
230313,Larceny,B3,2017,6,7,9,42.28751576,-71.09027099
230342,Larceny,C6,2017,6,2,10,42.32553801,-71.06579592
230348,Larceny,E18,2017,5,2,12,42.26387862,-71.10140242
230352,Larceny,A1,2017,6,6,12,42.35997967,-71.05474135
230391,Larceny,D4,2017,5,5,20,42.33992934,-71.08105852
230407,Larceny,C6,2017,6,2,6,42.32692112,-71.05841861
230427,Larceny,B2,2017,6,2,6,42.32692112,-71.05841861
230473,Larceny,B2,2017,6,2,0,42.33344875,-71.10266448
230503,Larceny,C11,2017,6,7,21,42.31802519,-71.05404122
230516,Larceny,D4,2017,6,6,23,42.35118146,-71.0882412
230530,Larceny,E18,2017,6,1,16,42.26194848,-71.10971613
230558,Larceny,B2,2017,6,1,16,42.30896999,-71.08284839
230563,Larceny,C11,2017,6,1,14,42.31322413,-71.05715277
230583,Larceny,C6,2017,6,1,15,42.32553801,-71.06579592
230584,Larceny,C6,2017,6,1,16,42.33498449,-71.05192708
230595,Larceny,A1,2017,6,1,14,42.35512339,-71.0608798
230598,Larceny,A1,2017,6,1,14,42.35674089,-71.05794654
230604,Larceny,C11,2017,6,1,14,42.30396336,-71.05924636
230606,Larceny,A1,2017,6,1,14,42.35040583,-71.06512526
230609,Larceny,D4,2017,6,5,18,42.3419598,-71.06913092
230617,Larceny,D4,2017,6,1,14,42.34862382,-71.08277637
230621,Larceny,B2,2017,6,1,14,42.33606304,-71.10782832
230627,Larceny,B2,2017,6,1,13,42.33192532,-71.08411222
230632,Larceny,A1,2017,6,1,13,42.35426247,-71.05883334
230644,Larceny,D4,2017,6,6,0,42.33927252,-71.07409802
230652,Larceny,B3,2017,5,6,13,42.296592700000005,-71.07332173
230673,Larceny,A1,2017,6,1,11,42.35115433,-71.06547895
230676,Larceny,D4,2017,6,3,6,42.34489594,-71.09659186
230686,Larceny,B2,2017,6,1,10,42.31688133,-71.08874073
230690,Larceny,E5,2017,6,6,11,42.27694956,-71.16506704
230695,Larceny,D4,2017,6,1,10,42.34749899,-71.07925506
230700,Larceny,B2,2017,6,5,22,42.33371742,-71.09665806
230703,Larceny,E18,2017,6,1,9,42.25767476,-71.12367146
230719,Larceny,E18,2017,6,7,17,42.25546877,-71.12417959
230738,Larceny,D4,2017,6,1,8,42.33401829,-71.07638124
230744,Larceny,D14,2017,6,1,7,42.35168787,-71.17409904
230806,Larceny,C11,2017,6,7,19,42.30573977,-71.06762362
230845,Larceny,A1,2017,6,7,18,42.35512339,-71.0608798
230889,Larceny,A15,2017,6,7,16,42.35521625,-71.06012863
230892,Larceny,B2,2017,6,7,16,42.31735472,-71.06582970000001
230906,Larceny,D14,2017,6,7,15,42.35266601,-71.12974348
230910,Larceny,C11,2017,6,7,15,42.29848866,-71.06313294
230923,Larceny,D4,2017,6,7,10,42.345690999999995,-71.063365
230937,Larceny,E5,2017,6,7,13,42.26112266,-71.15565238
230938,Larceny,D4,2017,6,7,13,42.34932471,-71.08014801
230944,Larceny,A1,2017,6,7,2,42.34942864,-71.06536641
230976,Larceny,D4,2017,6,7,10,42.34749899,-71.07925506
230983,Larceny,D4,2017,6,7,10,42.33401829,-71.07638124
231074,Larceny,B3,2017,6,6,21,42.29040923,-71.07693574
231097,Larceny,A1,2017,6,6,19,42.35648631,-71.05928145
231125,Larceny,D4,2017,6,6,16,42.33693507,-71.06867002
231126,Larceny,D4,2017,6,6,18,42.33401829,-71.07638124
231160,Larceny,C6,2017,6,6,15,42.32696647,-71.06198607
231168,Larceny,A1,2017,6,6,13,42.35648631,-71.05928145
231202,Larceny,C6,2017,6,6,14,42.347972399999996,-71.07849582
231203,Larceny,D4,2017,6,6,14,42.34840576,-71.08688339
231229,Larceny,B3,2017,6,6,12,42.28813676,-71.09475747
231233,Larceny,A15,2017,6,6,10,42.37899255,-71.06407854
231245,Larceny,B2,2017,6,5,14,42.30938437,-71.08262277
231257,Larceny,C6,2017,6,6,11,42.33865224,-71.03751164
231262,Larceny,D4,2017,6,6,10,42.33401829,-71.07638124
231277,Larceny,C6,2017,6,5,23,42.33721948,-71.04104146
231287,Larceny,C11,2017,6,6,5,42.29767279,-71.04941018
231290,Larceny,A1,2017,6,6,4,42.35456406,-71.06147418
231291,Larceny,E13,2017,6,6,2,42.33136931,-71.11185116
231329,Larceny,D14,2017,6,4,21,42.35431862,-71.12901674
231355,Larceny,B3,2017,6,5,21,42.27783207,-71.09355491
231368,Larceny,D4,2017,6,5,18,42.34862382,-71.08277637
231370,Larceny,B2,2017,6,3,18,42.32919289,-71.08730233
231383,Larceny,E13,2017,6,5,18,42.31344836,-71.10471053
231394,Larceny,A1,2017,6,4,0,42.35913227,-71.07074326
231395,Larceny,B2,2017,6,5,16,42.30896999,-71.08284839
231416,Larceny,D4,2017,6,5,16,42.35118005,-71.07666607
231430,Larceny,E13,2017,6,3,14,42.31127465,-71.11448366
231431,Larceny,E13,2017,6,3,14,42.31127465,-71.11448366
231432,Larceny,A1,2017,6,4,18,42.353007399999996,-71.05289344
231443,Larceny,E18,2017,6,5,14,42.28446743,-71.11183089
231445,Larceny,B2,2017,6,4,18,42.31310004,-71.07639747
231464,Larceny,D4,2017,6,5,14,42.34939238,-71.07457981
231468,Larceny,E5,2017,6,5,13,42.32696647,-71.06198607
231497,Larceny,A15,2017,6,4,18,42.37736388,-71.05791376
231506,Larceny,E5,2017,6,4,21,42.28099739,-71.12598873
231507,Larceny,E5,2017,6,4,21,42.28099739,-71.12598873
231510,Larceny,D14,2017,6,5,12,42.35461588,-71.14434075
231515,Larceny,A1,2017,6,5,11,42.35426247,-71.05883334
231532,Larceny,D4,2017,6,4,12,42.34044966,-71.08845935
231556,Larceny,A1,2017,6,5,9,42.34827698,-71.07038932
231575,Larceny,A7,2017,6,5,4,42.37421104,-71.03918485
231594,Larceny,A1,2017,6,4,23,42.35794791,-71.05082219
231604,Larceny,A1,2017,6,4,22,42.353007399999996,-71.05289344
231619,Larceny,C11,2017,6,4,21,42.30095488,-71.06537601
231640,Larceny,A1,2017,6,4,21,42.36020464,-71.05620816
231667,Larceny,E13,2017,6,4,17,42.31771534,-71.09823049
231678,Larceny,A1,2017,6,4,18,42.35174282,-71.0627594
231698,Larceny,A1,2017,6,4,17,42.35972137,-71.05852359999999
231712,Larceny,C6,2017,6,4,14,42.32198656,-71.06280666
231718,Larceny,D4,2017,6,4,16,42.34862382,-71.08277637
231727,Larceny,D4,2017,6,4,15,42.34980175,-71.07840978
231729,Larceny,D4,2017,6,4,16,42.35095909,-71.0741278
231740,Larceny,C6,2017,6,4,16,42.34454105,-71.04416497
231751,Larceny,B2,2017,5,2,0,42.32281352,-71.08685352
231760,Larceny,C11,2017,6,4,14,42.29848866,-71.06313294
231784,Larceny,C11,2017,6,3,18,42.29423964,-71.05303961
231790,Larceny,B2,2017,6,4,12,42.30938437,-71.08262277
231794,Larceny,C6,2017,6,4,12,42.32553801,-71.06579592
231796,Larceny,A1,2017,5,1,12,42.36068787,-71.05687293
231802,Larceny,D14,2017,6,3,12,42.35173894,-71.15380713
231835,Larceny,D4,2017,6,4,9,42.33816387,-71.07461217
231841,Larceny,C11,2017,6,3,16,42.3166175,-71.06407827
